Application Name,Application ID,Source,Destination,Packet ID,Segment ID,Packet or Segment Start Time(Microseconds),Packet or Segment End Time(Microseconds),Packet or Segment size(Bytes),Generation Rate(Mbps),Latency(Microseconds),Jitter(Microseconds),Throughput(Mbps),
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,22,0,60400000.000000,62360522.259259,160.000000,0.064000,1960522.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,22,0,60400000.000000,62361099.259259,160.000000,0.064000,1961099.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,23,0,60420000.000000,62457437.259259,160.000000,0.064000,2037437.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,23,0,60420000.000000,62460898.259259,160.000000,0.064000,2040898.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,23,0,60420000.000000,62467244.259259,160.000000,0.064000,2047244.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,23,0,60420000.000000,62468398.259259,160.000000,0.064000,2048398.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,23,0,60420000.000000,62468974.259259,160.000000,0.064000,2048974.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,23,0,60420000.000000,62470705.259259,160.000000,0.064000,2050705.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,23,0,60420000.000000,62471282.259259,160.000000,0.064000,2051282.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,23,0,60420000.000000,62471859.259259,160.000000,0.064000,2051859.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,24,0,60440000.000000,62568197.259259,160.000000,0.064000,2128197.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,24,0,60440000.000000,62571658.259259,160.000000,0.064000,2131658.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,24,0,60440000.000000,62578004.259259,160.000000,0.064000,2138004.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,24,0,60440000.000000,62579158.259259,160.000000,0.064000,2139158.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,24,0,60440000.000000,62579734.259259,160.000000,0.064000,2139734.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,24,0,60440000.000000,62581465.259259,160.000000,0.064000,2141465.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,24,0,60440000.000000,62582042.259259,160.000000,0.064000,2142042.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,24,0,60440000.000000,62582619.259259,160.000000,0.064000,2142619.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,25,0,60460000.000000,62678957.259259,160.000000,0.064000,2218957.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,25,0,60460000.000000,62682418.259259,160.000000,0.064000,2222418.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,25,0,60460000.000000,62688764.259259,160.000000,0.064000,2228764.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,25,0,60460000.000000,62689918.259259,160.000000,0.064000,2229918.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,25,0,60460000.000000,62690494.259259,160.000000,0.064000,2230494.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,25,0,60460000.000000,62692225.259259,160.000000,0.064000,2232225.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,25,0,60460000.000000,62692802.259259,160.000000,0.064000,2232802.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,25,0,60460000.000000,62693379.259259,160.000000,0.064000,2233379.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,26,0,60480000.000000,62789717.259259,160.000000,0.064000,2309717.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,26,0,60480000.000000,62793178.259259,160.000000,0.064000,2313178.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,26,0,60480000.000000,62799524.259259,160.000000,0.064000,2319524.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,26,0,60480000.000000,62800678.259259,160.000000,0.064000,2320678.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,26,0,60480000.000000,62801254.259259,160.000000,0.064000,2321254.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,26,0,60480000.000000,62802985.259259,160.000000,0.064000,2322985.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,26,0,60480000.000000,62803562.259259,160.000000,0.064000,2323562.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,26,0,60480000.000000,62804139.259259,160.000000,0.064000,2324139.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,27,0,60500000.000000,62900477.259259,160.000000,0.064000,2400477.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,27,0,60500000.000000,62903938.259259,160.000000,0.064000,2403938.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,27,0,60500000.000000,62910284.259259,160.000000,0.064000,2410284.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,27,0,60500000.000000,62911438.259259,160.000000,0.064000,2411438.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,27,0,60500000.000000,62912014.259259,160.000000,0.064000,2412014.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,27,0,60500000.000000,62913745.259259,160.000000,0.064000,2413745.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,27,0,60500000.000000,62914322.259259,160.000000,0.064000,2414322.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,27,0,60500000.000000,62914899.259259,160.000000,0.064000,2414899.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,28,0,60520000.000000,63014121.259259,160.000000,0.064000,2494121.259259,93644.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,28,0,60520000.000000,63014698.259259,160.000000,0.064000,2494698.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,28,0,60520000.000000,63017583.259259,160.000000,0.064000,2497583.259259,87299.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,28,0,60520000.000000,63022198.259259,160.000000,0.064000,2502198.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,28,0,60520000.000000,63022774.259259,160.000000,0.064000,2502774.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,28,0,60520000.000000,63024505.259259,160.000000,0.064000,2504505.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,28,0,60520000.000000,63025082.259259,160.000000,0.064000,2505082.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,28,0,60520000.000000,63025659.259259,160.000000,0.064000,2505659.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,29,0,60540000.000000,63124881.259259,160.000000,0.064000,2584881.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,29,0,60540000.000000,63125458.259259,160.000000,0.064000,2585458.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,29,0,60540000.000000,63128343.259259,160.000000,0.064000,2588343.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,29,0,60540000.000000,63132958.259259,160.000000,0.064000,2592958.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,29,0,60540000.000000,63133534.259259,160.000000,0.064000,2593534.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,29,0,60540000.000000,63135265.259259,160.000000,0.064000,2595265.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,29,0,60540000.000000,63135842.259259,160.000000,0.064000,2595842.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,29,0,60540000.000000,63136419.259259,160.000000,0.064000,2596419.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,30,0,60560000.000000,63235641.259259,160.000000,0.064000,2675641.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,30,0,60560000.000000,63236218.259259,160.000000,0.064000,2676218.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,30,0,60560000.000000,63239103.259259,160.000000,0.064000,2679103.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,30,0,60560000.000000,63243718.259259,160.000000,0.064000,2683718.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,30,0,60560000.000000,63244294.259259,160.000000,0.064000,2684294.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,30,0,60560000.000000,63246025.259259,160.000000,0.064000,2686025.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,30,0,60560000.000000,63246602.259259,160.000000,0.064000,2686602.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,30,0,60560000.000000,63247179.259259,160.000000,0.064000,2687179.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,31,0,60580000.000000,63346401.259259,160.000000,0.064000,2766401.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,31,0,60580000.000000,63346978.259259,160.000000,0.064000,2766978.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,31,0,60580000.000000,63349863.259259,160.000000,0.064000,2769863.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,31,0,60580000.000000,63354478.259259,160.000000,0.064000,2774478.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,31,0,60580000.000000,63355054.259259,160.000000,0.064000,2775054.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,31,0,60580000.000000,63356785.259259,160.000000,0.064000,2776785.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,31,0,60580000.000000,63357362.259259,160.000000,0.064000,2777362.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,31,0,60580000.000000,63357939.259259,160.000000,0.064000,2777939.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,32,0,60600000.000000,63457161.259259,160.000000,0.064000,2857161.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,32,0,60600000.000000,63457738.259259,160.000000,0.064000,2857738.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,32,0,60600000.000000,63460623.259259,160.000000,0.064000,2860623.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,32,0,60600000.000000,63465238.259259,160.000000,0.064000,2865238.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,32,0,60600000.000000,63465814.259259,160.000000,0.064000,2865814.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,32,0,60600000.000000,63467545.259259,160.000000,0.064000,2867545.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,32,0,60600000.000000,63468122.259259,160.000000,0.064000,2868122.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,32,0,60600000.000000,63468699.259259,160.000000,0.064000,2868699.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,33,0,60620000.000000,63567921.259259,160.000000,0.064000,2947921.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,33,0,60620000.000000,63568498.259259,160.000000,0.064000,2948498.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,33,0,60620000.000000,63571383.259259,160.000000,0.064000,2951383.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,33,0,60620000.000000,63575998.259259,160.000000,0.064000,2955998.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,33,0,60620000.000000,63576574.259259,160.000000,0.064000,2956574.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,33,0,60620000.000000,63578305.259259,160.000000,0.064000,2958305.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,33,0,60620000.000000,63578882.259259,160.000000,0.064000,2958882.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,33,0,60620000.000000,63579459.259259,160.000000,0.064000,2959459.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,34,0,60640000.000000,63678681.259259,160.000000,0.064000,3038681.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,34,0,60640000.000000,63679258.259259,160.000000,0.064000,3039258.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,34,0,60640000.000000,63682143.259259,160.000000,0.064000,3042143.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,34,0,60640000.000000,63686758.259259,160.000000,0.064000,3046758.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,34,0,60640000.000000,63687334.259259,160.000000,0.064000,3047334.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,34,0,60640000.000000,63689065.259259,160.000000,0.064000,3049065.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,34,0,60640000.000000,63689642.259259,160.000000,0.064000,3049642.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,34,0,60640000.000000,63690219.259259,160.000000,0.064000,3050219.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,35,0,60660000.000000,63789441.259259,160.000000,0.064000,3129441.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,35,0,60660000.000000,63790018.259259,160.000000,0.064000,3130018.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,35,0,60660000.000000,63792903.259259,160.000000,0.064000,3132903.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,35,0,60660000.000000,63797518.259259,160.000000,0.064000,3137518.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,35,0,60660000.000000,63798094.259259,160.000000,0.064000,3138094.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,35,0,60660000.000000,63799825.259259,160.000000,0.064000,3139825.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,35,0,60660000.000000,63800402.259259,160.000000,0.064000,3140402.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,35,0,60660000.000000,63800979.259259,160.000000,0.064000,3140979.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,36,0,60680000.000000,63900201.259259,160.000000,0.064000,3220201.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,36,0,60680000.000000,63900778.259259,160.000000,0.064000,3220778.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,36,0,60680000.000000,63903663.259259,160.000000,0.064000,3223663.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,36,0,60680000.000000,63908278.259259,160.000000,0.064000,3228278.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,36,0,60680000.000000,63908854.259259,160.000000,0.064000,3228854.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,36,0,60680000.000000,63910585.259259,160.000000,0.064000,3230585.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,36,0,60680000.000000,63911162.259259,160.000000,0.064000,3231162.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,36,0,60680000.000000,63911739.259259,160.000000,0.064000,3231739.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,37,0,60700000.000000,64008077.259259,160.000000,0.064000,3308077.259259,87876.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,37,0,60700000.000000,64011538.259259,160.000000,0.064000,3311538.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,37,0,60700000.000000,64017884.259259,160.000000,0.064000,3317884.259259,94221.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,37,0,60700000.000000,64019038.259259,160.000000,0.064000,3319038.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,37,0,60700000.000000,64019614.259259,160.000000,0.064000,3319614.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,37,0,60700000.000000,64021345.259259,160.000000,0.064000,3321345.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,37,0,60700000.000000,64021922.259259,160.000000,0.064000,3321922.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,37,0,60700000.000000,64022499.259259,160.000000,0.064000,3322499.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,38,0,60720000.000000,64118837.259259,160.000000,0.064000,3398837.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,38,0,60720000.000000,64122298.259259,160.000000,0.064000,3402298.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,38,0,60720000.000000,64128644.259259,160.000000,0.064000,3408644.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,38,0,60720000.000000,64129798.259259,160.000000,0.064000,3409798.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,38,0,60720000.000000,64130374.259259,160.000000,0.064000,3410374.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,38,0,60720000.000000,64132105.259259,160.000000,0.064000,3412105.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,38,0,60720000.000000,64132682.259259,160.000000,0.064000,3412682.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,38,0,60720000.000000,64133259.259259,160.000000,0.064000,3413259.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,39,0,60740000.000000,64229597.259259,160.000000,0.064000,3489597.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,39,0,60740000.000000,64233058.259259,160.000000,0.064000,3493058.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,39,0,60740000.000000,64239404.259259,160.000000,0.064000,3499404.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,39,0,60740000.000000,64240558.259259,160.000000,0.064000,3500558.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,39,0,60740000.000000,64241134.259259,160.000000,0.064000,3501134.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,39,0,60740000.000000,64242865.259259,160.000000,0.064000,3502865.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,39,0,60740000.000000,64243442.259259,160.000000,0.064000,3503442.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,39,0,60740000.000000,64244019.259259,160.000000,0.064000,3504019.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,40,0,60760000.000000,64340357.259259,160.000000,0.064000,3580357.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,40,0,60760000.000000,64343818.259259,160.000000,0.064000,3583818.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,40,0,60760000.000000,64350164.259259,160.000000,0.064000,3590164.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,40,0,60760000.000000,64351318.259259,160.000000,0.064000,3591318.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,40,0,60760000.000000,64351894.259259,160.000000,0.064000,3591894.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,40,0,60760000.000000,64353625.259259,160.000000,0.064000,3593625.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,40,0,60760000.000000,64354202.259259,160.000000,0.064000,3594202.259259,90760.000000,-1,
